customer_id,tenure,monthly_charges,total_charges,senior_citizen,partner,dependents,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,payment_method,num_services,churn
CUST00909,9,87.14,796.61,0,1,0,1,0,Fiber optic,1,1,1,1,1,0,One year,1,Mailed check,5,1
CUST00910,51,79.99,4144.41,0,0,0,1,1,Fiber optic,1,0,0,1,1,0,Two year,0,Mailed check,4,0
CUST00911,29,48.12,1384.15,0,1,0,1,1,DSL,0,0,0,0,1,1,One year,1,Mailed check,3,0
CUST00912,40,31.93,1112.54,0,0,0,1,1,DSL,1,0,1,0,0,1,Month-to-month,0,Bank transfer,4,1
CUST00913,41,84.47,3524.81,0,1,1,1,0,DSL,1,1,1,1,0,1,One year,1,Electronic check,5,0
CUST00914,11,93.34,1010.52,0,1,1,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,1,1
CUST00915,23,50.19,1142.14,0,0,0,1,0,DSL,0,1,0,1,0,1,Month-to-month,0,Credit card,3,0
CUST00916,1,83.77,77.29,0,0,0,1,0,No,1,0,0,0,0,0,Month-to-month,0,Credit card,1,1
CUST00917,46,58.3,2751.14,0,1,0,1,0,DSL,1,0,0,0,0,0,Two year,1,Electronic check,1,1
CUST00918,21,90.75,1896.36,0,0,1,1,1,DSL,0,0,1,1,0,0,Month-to-month,0,Mailed check,3,0
CUST00919,36,38.32,1203.66,0,1,1,1,0,DSL,1,1,1,0,0,0,Month-to-month,1,Electronic check,3,1
CUST00920,54,108.8,5473.08,0,0,0,1,1,DSL,0,0,1,1,0,0,Month-to-month,1,Electronic check,3,0
CUST00921,57,47.32,2770.81,0,0,0,1,0,Fiber optic,0,0,0,1,1,1,Two year,0,Electronic check,3,0
CUST00922,1,55.51,47.71,0,0,0,1,0,No,0,0,1,1,1,0,One year,0,Electronic check,3,1
CUST00923,63,23.93,1571.34,0,1,0,1,0,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Bank transfer,1,0
CUST00924,54,29.37,1563.51,0,0,0,1,0,DSL,1,1,1,1,0,1,One year,1,Mailed check,5,0
CUST00925,55,70.62,3791.95,0,1,0,1,0,DSL,1,1,0,0,0,0,Month-to-month,1,Electronic check,2,0
CUST00926,40,45.29,1637.89,0,1,1,1,0,Fiber optic,1,0,0,1,1,1,One year,0,Electronic check,4,1
CUST00927,15,103.22,1393.1,0,0,0,1,0,No,0,1,1,0,0,1,Month-to-month,0,Credit card,3,1
CUST00928,21,19.5,425.23,0,1,0,1,0,DSL,1,1,0,0,1,0,Two year,1,Electronic check,3,0
CUST00929,47,56.67,2422.86,0,0,1,0,0,Fiber optic,0,0,1,1,0,0,Month-to-month,1,Bank transfer,2,1
CUST00930,53,52.41,2791.9,0,1,0,1,0,Fiber optic,0,0,1,1,0,1,One year,0,Electronic check,3,0
CUST00931,9,19.97,166.9,1,0,0,1,0,DSL,1,0,1,0,1,1,Month-to-month,0,Bank transfer,4,1
CUST00932,52,30.69,1400.94,0,0,0,1,0,Fiber optic,0,0,1,0,1,0,Month-to-month,1,Electronic check,2,1
CUST00933,57,60.19,2923.56,0,1,0,1,0,DSL,0,1,0,1,1,0,Month-to-month,1,Electronic check,3,0
CUST00934,26,68.27,1701.98,0,1,0,1,1,No,0,1,0,0,0,0,Month-to-month,0,Electronic check,2,1
CUST00935,41,59.24,2538.52,0,0,0,1,1,DSL,0,1,1,0,1,1,Month-to-month,1,Electronic check,5,1
CUST00936,35,72.16,2333.22,0,1,1,1,0,Fiber optic,1,0,1,0,0,0,One year,0,Mailed check,2,1
CUST00937,63,78.7,4568.58,0,0,0,1,1,DSL,1,1,0,0,0,1,Month-to-month,0,Bank transfer,4,0
CUST00938,25,19.01,436.67,0,1,1,1,1,No,1,0,1,0,0,1,One year,1,Electronic check,4,1
CUST00939,38,65.34,2368.98,0,1,0,1,1,DSL,1,0,0,0,0,1,Two year,1,Electronic check,3,0
CUST00940,2,116.28,218.17,0,0,1,1,1,No,1,1,0,1,1,1,One year,0,Mailed check,6,0
CUST00941,7,70.94,509.48,0,0,0,1,0,No,1,0,0,0,0,0,One year,0,Bank transfer,1,1
CUST00942,34,87.11,2816.92,0,0,0,1,0,No,0,1,0,1,1,0,One year,0,Credit card,3,1
CUST00943,17,49.81,805.75,0,0,0,1,1,Fiber optic,1,1,0,1,0,0,Month-to-month,1,Bank transfer,4,1
CUST00944,43,96.95,3658.89,1,0,0,1,1,Fiber optic,0,1,0,1,0,0,Two year,0,Mailed check,3,0
CUST00945,59,96.84,5979.51,0,1,0,1,1,Fiber optic,1,0,0,1,1,0,Month-to-month,0,Bank transfer,4,0
CUST00946,51,71.17,3266.68,0,1,1,1,1,DSL,0,1,0,0,1,1,One year,0,Credit card,4,1
CUST00947,54,117.55,5488.68,0,0,0,1,0,Fiber optic,1,1,0,0,1,0,One year,1,Credit card,3,0
CUST00948,24,30.81,726.6,0,1,0,1,0,DSL,1,1,1,1,1,1,Month-to-month,1,Electronic check,6,0
CUST00949,25,19.73,478.0,0,1,0,1,1,No,1,1,0,0,0,0,Month-to-month,0,Electronic check,3,0
CUST00950,71,96.56,6396.62,0,1,1,0,0,DSL,1,1,0,0,1,0,Month-to-month,1,Electronic check,3,0
CUST00951,52,100.33,4875.11,1,1,0,1,1,Fiber optic,0,0,0,1,1,0,Two year,0,Mailed check,3,0
CUST00952,70,30.26,2133.05,0,1,1,1,1,Fiber optic,1,1,0,0,0,1,Two year,1,Bank transfer,4,0
CUST00953,33,45.09,1323.02,0,0,1,1,0,Fiber optic,0,1,0,1,0,1,Month-to-month,0,Mailed check,3,1
CUST00954,49,19.79,983.34,0,0,0,1,1,Fiber optic,0,1,0,1,0,0,One year,0,Electronic check,3,1
CUST00955,29,47.92,1361.54,0,0,0,1,1,DSL,0,1,1,1,0,0,Two year,0,Bank transfer,4,1
CUST00956,63,96.86,5698.18,0,0,1,1,1,Fiber optic,0,0,1,1,1,1,Month-to-month,1,Credit card,5,0
CUST00957,22,70.83,1467.27,0,0,0,1,0,DSL,1,0,1,0,0,0,Month-to-month,1,Electronic check,2,0
CUST00958,26,53.51,1253.98,0,1,0,1,0,No,1,0,0,1,1,0,One year,1,Bank transfer,3,0
CUST00959,28,55.92,1566.42,0,0,1,1,0,Fiber optic,1,0,0,0,0,0,Two year,0,Mailed check,1,0
CUST00960,49,18.14,846.71,0,1,1,0,0,No,0,0,0,1,0,0,Two year,0,Credit card,1,1
CUST00961,71,48.58,3153.14,0,0,1,1,1,DSL,0,0,1,0,1,0,Month-to-month,1,Credit card,3,0
CUST00962,49,83.94,3986.42,0,1,0,1,0,DSL,0,0,0,1,0,0,Month-to-month,1,Mailed check,1,0
CUST00963,20,117.37,2462.77,0,1,0,0,0,DSL,0,1,0,1,0,1,Month-to-month,1,Bank transfer,3,0
CUST00964,63,104.4,6163.18,0,0,0,1,1,DSL,0,0,0,0,1,0,Month-to-month,1,Credit card,2,0
CUST00965,61,20.41,1287.51,0,0,0,1,0,DSL,0,0,1,0,1,1,Month-to-month,0,Mailed check,3,0
CUST00966,49,109.65,4937.67,0,1,0,1,1,Fiber optic,1,0,1,0,0,0,One year,1,Electronic check,3,0
CUST00967,71,97.89,5983.74,0,0,0,1,0,DSL,1,0,1,0,0,0,Month-to-month,0,Bank transfer,2,0
CUST00968,1,97.6,86.95,1,0,0,1,1,Fiber optic,1,0,0,0,0,0,Two year,1,Electronic check,2,1
CUST00969,13,64.72,785.61,1,0,1,1,0,No,0,0,0,1,1,1,Month-to-month,0,Mailed check,3,1
CUST00970,51,58.6,2671.59,0,1,1,0,0,Fiber optic,1,1,1,0,1,0,One year,0,Credit card,4,0
CUST00971,56,48.9,2327.76,1,1,1,1,1,Fiber optic,1,0,0,0,0,0,Month-to-month,0,Bank transfer,2,0
CUST00972,62,24.7,1581.94,0,1,0,0,0,Fiber optic,0,1,0,1,1,0,Month-to-month,1,Mailed check,3,1
CUST00973,32,41.28,1345.76,0,1,0,0,0,Fiber optic,0,1,1,0,0,1,Month-to-month,1,Electronic check,3,1
CUST00974,30,43.15,1292.5,0,1,1,1,1,DSL,0,1,1,0,0,0,Two year,1,Mailed check,3,0
CUST00975,29,67.38,1726.5,0,1,0,1,0,Fiber optic,0,0,1,1,0,0,Two year,1,Electronic check,2,1
CUST00976,49,94.24,4036.26,0,1,0,1,1,Fiber optic,0,0,1,1,0,0,Month-to-month,1,Electronic check,3,0
CUST00977,45,66.33,2577.48,0,0,0,1,0,No,0,0,0,0,0,1,Month-to-month,0,Bank transfer,1,1
CUST00978,30,23.9,713.28,0,0,0,1,0,Fiber optic,0,0,0,0,1,0,Two year,1,Electronic check,1,1
CUST00979,16,115.69,1917.24,0,1,0,1,0,Fiber optic,0,0,1,0,0,1,Month-to-month,1,Mailed check,2,0
CUST00980,40,114.16,4274.64,0,1,1,1,0,Fiber optic,1,1,1,0,1,1,Month-to-month,1,Mailed check,5,0
CUST00981,19,98.09,1628.56,0,0,1,1,1,DSL,0,0,1,0,1,1,One year,0,Credit card,4,0
CUST00982,18,119.12,2042.27,0,0,0,1,0,Fiber optic,1,0,1,1,1,0,Two year,0,Mailed check,4,1
CUST00983,1,73.54,67.64,0,1,0,1,0,Fiber optic,0,0,1,1,0,0,Month-to-month,0,Electronic check,2,1
CUST00984,47,116.2,5051.6,1,1,1,1,0,DSL,0,1,0,0,0,1,Month-to-month,1,Electronic check,2,0
CUST00985,66,25.71,1653.19,0,0,0,1,0,DSL,1,1,1,1,1,0,Two year,1,Bank transfer,5,0
CUST00986,38,55.3,2088.25,0,1,0,1,1,DSL,1,0,1,0,0,0,Month-to-month,0,Bank transfer,3,0
CUST00987,51,40.99,1823.16,0,1,1,1,1,Fiber optic,0,0,0,1,1,0,Month-to-month,1,Mailed check,3,0
CUST00988,63,37.97,2050.32,0,1,1,1,1,DSL,1,0,0,1,0,1,One year,0,Mailed check,4,0
CUST00989,4,32.36,135.77,0,0,1,1,1,Fiber optic,1,1,1,1,0,0,Two year,0,Electronic check,5,1
CUST00990,1,81.49,73.06,1,0,0,0,0,Fiber optic,0,1,0,0,1,0,Month-to-month,1,Mailed check,2,1
CUST00991,8,97.69,672.71,0,0,0,1,1,Fiber optic,0,1,1,0,1,1,Two year,0,Mailed check,5,0
CUST00992,29,76.99,1982.59,0,0,1,0,0,No,1,0,0,1,0,0,One year,0,Electronic check,2,0
CUST00993,55,32.99,1556.42,0,1,0,1,0,No,0,1,1,0,0,1,Month-to-month,1,Electronic check,3,0
CUST00994,3,100.73,280.54,0,0,1,1,0,Fiber optic,0,1,0,0,1,0,Two year,1,Electronic check,2,0
CUST00995,32,82.87,2679.63,0,1,0,1,0,DSL,0,1,0,0,0,1,Month-to-month,1,Electronic check,2,1
CUST00996,10,57.59,528.82,0,0,1,0,0,Fiber optic,1,1,0,1,0,0,Month-to-month,0,Bank transfer,3,1
CUST00997,34,86.76,2769.42,0,0,0,1,1,Fiber optic,1,0,0,0,0,1,One year,0,Electronic check,3,0
CUST00998,55,44.51,2411.62,0,1,0,1,0,Fiber optic,1,0,0,1,0,1,Month-to-month,0,Electronic check,3,1
CUST00999,32,53.21,1620.61,0,1,0,1,1,Fiber optic,1,0,0,0,0,1,Month-to-month,1,Electronic check,3,0
CUST01000,50,111.58,5703.35,0,0,0,1,0,DSL,1,1,1,0,0,1,Month-to-month,0,Credit card,4,0
CUST01001,7,47.63,341.15,0,1,0,1,0,Fiber optic,1,1,0,1,1,0,Month-to-month,0,Credit card,4,1
CUST01002,8,65.94,449.44,0,1,0,1,1,DSL,1,0,1,0,1,1,Two year,0,Electronic check,5,0
CUST01003,65,108.79,7111.02,1,1,1,1,1,Fiber optic,1,0,1,0,1,1,One year,1,Electronic check,5,0
CUST01004,57,90.19,4843.42,0,1,0,1,1,DSL,0,0,1,0,0,1,Two year,0,Electronic check,3,0
CUST01005,67,24.34,1708.68,0,0,0,1,1,Fiber optic,1,1,0,0,0,1,Month-to-month,0,Mailed check,4,0
CUST01006,59,33.02,1844.24,0,1,0,0,0,DSL,1,0,1,1,1,0,Month-to-month,1,Electronic check,4,1
CUST01007,72,18.8,1417.73,0,1,1,1,0,Fiber optic,1,0,0,0,0,1,Month-to-month,0,Bank transfer,2,0
CUST01008,54,82.35,4450.96,0,0,0,1,0,Fiber optic,1,0,1,1,1,0,Month-to-month,0,Mailed check,4,1
CUST01009,67,63.66,3837.51,0,0,0,1,1,DSL,1,0,1,1,0,1,Month-to-month,0,Credit card,5,1
CUST01010,51,31.7,1548.28,0,1,1,1,0,No,1,1,0,0,1,0,One year,1,Electronic check,3,1
CUST01011,8,115.71,970.51,0,0,0,1,0,Fiber optic,1,1,0,0,1,0,Two year,0,Credit card,3,0
CUST01012,34,72.03,2501.69,0,0,0,1,1,Fiber optic,0,0,0,0,0,1,Two year,0,Credit card,2,1
CUST01013,35,42.67,1298.52,1,1,0,1,1,Fiber optic,0,1,0,0,0,1,Month-to-month,0,Electronic check,3,1
CUST01014,32,69.06,2190.64,0,0,1,1,1,Fiber optic,1,0,1,1,0,1,Two year,1,Mailed check,5,0
CUST01015,46,87.32,3691.83,0,0,0,1,0,Fiber optic,0,1,1,0,0,1,Month-to-month,0,Electronic check,3,0
CUST01016,16,25.78,351.18,0,1,1,1,0,Fiber optic,0,0,0,1,0,1,Month-to-month,1,Electronic check,2,1
CUST01017,68,46.02,2912.48,0,1,1,1,0,Fiber optic,0,0,1,0,1,1,Two year,1,Electronic check,3,0
CUST01018,37,100.31,3329.01,0,0,0,1,1,Fiber optic,1,0,1,0,0,0,One year,0,Mailed check,3,0
CUST01019,54,64.89,3552.32,0,1,1,1,0,DSL,0,0,1,0,0,1,Month-to-month,0,Mailed check,2,0
CUST01020,14,73.75,947.28,0,1,0,1,1,DSL,1,0,0,0,0,1,Month-to-month,1,Credit card,3,1
CUST01021,55,62.15,3471.25,0,1,0,1,1,DSL,1,1,1,1,0,1,Month-to-month,1,Electronic check,6,0
CUST01022,48,22.48,917.31,0,0,0,1,0,DSL,0,1,0,1,0,1,One year,1,Credit card,3,0
CUST01023,7,34.91,222.76,1,0,1,1,0,Fiber optic,0,0,1,0,1,0,Month-to-month,1,Electronic check,2,1
CUST01024,7,63.45,398.95,0,0,0,1,1,No,1,1,0,1,1,0,Two year,0,Bank transfer,5,1
CUST01025,33,39.34,1164.13,0,1,0,1,1,DSL,1,0,0,1,0,1,Month-to-month,1,Electronic check,4,0
CUST01026,23,23.1,458.85,0,1,0,1,1,No,0,1,1,1,0,0,Month-to-month,0,Electronic check,4,1
CUST01027,19,104.05,1754.39,1,1,0,1,0,Fiber optic,0,1,0,1,1,1,Month-to-month,1,Credit card,4,0
CUST01028,19,118.08,2156.27,0,1,0,0,0,No,0,1,1,1,0,0,Month-to-month,1,Electronic check,3,1
CUST01029,36,98.9,3233.81,0,1,0,1,1,Fiber optic,0,0,0,1,0,1,Month-to-month,0,Bank transfer,3,1
CUST01030,29,105.09,2844.88,0,0,0,1,1,Fiber optic,0,0,1,0,1,1,One year,0,Bank transfer,4,0
CUST01031,60,42.68,2369.7,0,1,0,1,0,DSL,0,0,0,0,0,1,Two year,0,Mailed check,1,0
CUST01032,2,115.98,237.8,0,1,0,1,0,DSL,1,0,0,1,0,0,Two year,1,Mailed check,2,1
CUST01033,1,38.09,39.27,1,1,0,1,1,DSL,1,1,1,1,1,0,Two year,1,Bank transfer,6,1
CUST01034,47,115.05,5129.37,0,0,1,1,0,Fiber optic,1,0,0,1,0,1,Two year,1,Electronic check,3,0
CUST01035,69,119.47,7551.24,0,1,1,1,1,Fiber optic,1,0,0,1,1,1,One year,1,Bank transfer,5,0
CUST01036,20,90.6,1578.9,0,0,0,1,0,No,1,0,1,0,0,0,Two year,0,Credit card,2,0
CUST01037,11,118.08,1351.72,0,0,0,1,1,DSL,1,0,1,1,1,0,Month-to-month,0,Electronic check,5,1
CUST01038,2,76.09,131.19,0,1,1,1,1,No,0,1,0,1,0,0,Month-to-month,0,Electronic check,3,1
CUST01039,67,44.47,2709.94,1,1,1,1,0,DSL,0,0,1,1,0,1,Month-to-month,0,Bank transfer,3,1
CUST01040,12,62.57,682.97,0,0,0,1,1,DSL,1,1,0,1,1,1,Month-to-month,1,Mailed check,6,1
CUST01041,20,78.54,1435.84,1,1,0,1,1,Fiber optic,1,0,0,0,1,1,Month-to-month,1,Mailed check,4,1
CUST01042,5,25.45,112.34,0,0,0,1,1,Fiber optic,0,1,0,0,0,0,Two year,1,Electronic check,2,1
CUST01043,37,81.48,3034.75,0,0,0,1,0,Fiber optic,0,1,0,1,1,0,Month-to-month,1,Mailed check,3,0
CUST01044,38,118.08,3923.91,0,0,0,1,1,Fiber optic,1,1,1,0,0,1,Month-to-month,0,Electronic check,5,0
CUST01045,9,37.39,328.76,0,1,1,1,1,DSL,0,1,0,0,1,0,Month-to-month,0,Mailed check,3,1
CUST01046,53,98.84,4582.5,0,1,0,1,0,Fiber optic,0,0,1,0,1,0,Month-to-month,0,Bank transfer,2,0
CUST01047,44,110.61,4205.47,0,1,0,1,1,No,1,1,1,0,0,0,Month-to-month,1,Electronic check,4,0
CUST01048,24,114.26,2829.68,0,1,1,1,0,DSL,1,1,1,1,0,0,Month-to-month,1,Mailed check,4,0
CUST01049,30,115.93,3088.46,0,0,1,1,0,No,1,1,0,1,0,0,Month-to-month,0,Credit card,3,0
CUST01050,59,71.19,4260.06,0,0,1,1,1,No,1,1,1,1,1,0,Month-to-month,1,Bank transfer,6,0
CUST01051,14,117.69,1579.98,0,1,1,1,0,DSL,1,1,1,0,0,0,One year,1,Credit card,3,0
CUST01052,9,95.25,742.01,0,0,0,1,1,DSL,1,0,0,1,1,0,One year,0,Mailed check,4,1
CUST01053,40,34.49,1436.29,0,1,1,1,1,Fiber optic,0,0,0,1,0,1,Month-to-month,1,Bank transfer,3,1
CUST01054,66,66.64,3955.74,0,1,1,0,0,Fiber optic,0,0,0,1,1,0,Month-to-month,1,Electronic check,2,0
CUST01055,25,91.27,2331.79,0,1,0,1,1,Fiber optic,1,1,1,1,1,0,Month-to-month,0,Electronic check,6,1
CUST01056,22,43.23,840.51,0,0,0,1,0,Fiber optic,0,0,1,1,1,0,One year,1,Electronic check,3,1
CUST01057,4,83.34,340.29,0,0,0,1,1,Fiber optic,0,1,0,0,1,0,Month-to-month,0,Mailed check,3,1
CUST01058,26,85.99,1906.29,0,1,1,1,0,DSL,0,0,1,0,0,1,Month-to-month,1,Credit card,2,1
CUST01059,58,34.6,1911.19,0,0,0,0,0,No,0,0,0,1,0,1,One year,1,Mailed check,2,0
CUST01060,29,75.64,2202.09,0,1,0,1,0,Fiber optic,0,1,1,1,1,1,Month-to-month,1,Bank transfer,5,0
CUST01061,37,96.71,3710.52,0,0,0,0,0,Fiber optic,1,1,0,1,0,0,Month-to-month,0,Bank transfer,3,0
CUST01062,70,68.89,4975.84,0,0,0,1,0,No,0,1,1,0,1,0,Month-to-month,0,Bank transfer,3,0
CUST01063,18,19.23,350.96,1,0,0,1,0,Fiber optic,0,0,0,1,1,0,Two year,0,Mailed check,2,1
CUST01064,42,18.92,816.6,0,0,0,1,0,DSL,1,0,0,0,1,1,Two year,0,Bank transfer,3,0
CUST01065,41,54.42,1985.44,0,1,1,1,0,Fiber optic,1,0,1,0,0,1,One year,1,Mailed check,3,1
CUST01066,38,112.47,3875.69,0,0,0,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Electronic check,1,1
CUST01067,34,41.33,1275.65,0,0,0,1,0,DSL,1,0,0,1,1,0,Month-to-month,0,Credit card,3,1
CUST01068,17,82.71,1301.19,0,0,0,1,1,No,1,0,1,0,0,0,Two year,1,Electronic check,3,0
CUST01069,37,40.65,1396.76,0,0,0,1,0,DSL,1,0,0,1,1,0,Two year,1,Electronic check,3,0
CUST01070,25,50.81,1218.06,1,0,0,1,1,Fiber optic,0,1,1,0,0,1,Month-to-month,0,Credit card,4,1
CUST01071,27,104.5,2488.5,0,0,0,1,0,Fiber optic,1,0,0,1,0,0,Two year,1,Electronic check,2,0
CUST01072,57,92.34,5201.53,0,1,0,1,1,DSL,1,0,0,1,0,1,Month-to-month,1,Bank transfer,4,0
CUST01073,31,27.73,759.49,0,1,0,1,0,No,1,0,0,1,1,0,Month-to-month,0,Electronic check,3,1
CUST01074,6,61.73,337.81,0,1,0,1,1,No,0,1,1,0,0,0,One year,1,Mailed check,3,0
CUST01075,40,20.98,797.8,0,1,0,1,1,Fiber optic,1,0,0,0,0,0,Month-to-month,1,Electronic check,2,0
CUST01076,12,67.05,812.07,0,0,0,1,1,DSL,1,0,1,1,1,1,Two year,1,Mailed check,6,0
CUST01077,53,85.57,4525.66,0,1,0,1,1,DSL,0,0,1,0,1,0,Month-to-month,0,Mailed check,3,0
CUST01078,71,30.09,2091.75,0,1,0,1,1,Fiber optic,0,1,0,0,1,0,Month-to-month,0,Bank transfer,3,0
CUST01079,10,47.47,418.28,0,0,1,1,1,DSL,1,1,1,1,0,1,Two year,1,Mailed check,6,0
CUST01080,45,58.58,2529.1,0,1,1,1,0,Fiber optic,0,1,1,1,1,0,Two year,1,Credit card,4,0
CUST01081,17,111.79,1648.6,0,0,0,1,0,No,1,0,0,0,0,0,Month-to-month,1,Electronic check,1,1
CUST01082,26,119.31,2870.87,1,0,0,0,0,Fiber optic,0,1,0,0,1,0,Month-to-month,1,Mailed check,2,1
CUST01083,62,22.58,1305.75,0,1,0,1,0,No,0,1,0,1,1,1,One year,1,Bank transfer,4,0
CUST01084,46,95.62,3773.76,0,0,0,1,1,Fiber optic,1,1,1,1,0,0,Month-to-month,1,Credit card,5,0
CUST01085,64,55.92,3238.16,0,0,1,1,1,Fiber optic,0,1,1,0,0,1,Two year,1,Electronic check,4,0
CUST01086,2,58.03,120.83,1,0,1,1,0,No,1,0,0,0,1,0,Two year,1,Bank transfer,2,0
CUST01087,54,94.94,5335.56,0,0,1,1,1,Fiber optic,1,0,0,1,0,0,Month-to-month,0,Credit card,3,0
CUST01088,65,111.68,6681.84,0,0,1,1,0,No,1,1,1,0,1,1,Month-to-month,1,Electronic check,5,0
CUST01089,51,114.99,5035.37,0,1,1,1,1,DSL,1,1,0,1,0,1,Month-to-month,0,Credit card,5,0
CUST01090,53,76.87,3608.92,0,1,0,1,1,DSL,1,0,1,1,1,1,Two year,0,Electronic check,6,0
CUST01091,36,54.43,1819.27,0,1,0,1,1,No,0,0,0,0,0,0,Month-to-month,1,Bank transfer,1,0
CUST01092,26,98.33,2657.71,1,0,1,1,1,Fiber optic,1,1,1,1,0,0,Month-to-month,0,Credit card,5,0
CUST01093,29,43.6,1110.45,1,1,0,1,0,No,0,0,1,0,0,1,Month-to-month,0,Bank transfer,2,0
CUST01094,21,75.54,1590.63,0,1,0,1,1,No,0,0,0,0,0,0,One year,1,Mailed check,1,1
CUST01095,11,54.58,523.37,0,0,0,1,0,DSL,1,0,0,1,0,0,Month-to-month,1,Electronic check,2,1
CUST01096,40,84.98,3556.42,0,1,1,1,0,Fiber optic,1,1,0,1,0,0,Month-to-month,1,Credit card,3,1
CUST01097,11,42.52,433.26,0,1,0,0,0,Fiber optic,0,1,0,0,0,0,Two year,1,Mailed check,1,1
CUST01098,36,37.54,1358.26,1,1,0,1,0,Fiber optic,0,0,0,0,1,0,Two year,0,Electronic check,1,1
CUST01099,59,111.66,6051.14,0,0,1,1,1,No,1,0,1,0,0,1,One year,0,Bank transfer,4,0
CUST01100,39,28.38,1079.74,0,0,1,1,1,DSL,0,0,0,0,1,1,Month-to-month,0,Mailed check,3,1
CUST01101,54,69.61,3339.45,0,1,1,1,0,Fiber optic,1,0,0,1,0,1,Month-to-month,1,Electronic check,3,0
CUST01102,55,40.53,1959.88,0,1,0,1,0,Fiber optic,1,1,1,1,0,1,One year,1,Electronic check,5,0
CUST01103,24,21.97,547.11,0,1,0,1,0,DSL,0,0,1,0,0,0,Month-to-month,1,Electronic check,1,1
CUST01104,22,21.67,492.72,0,1,1,1,1,No,0,0,0,0,1,0,Two year,0,Bank transfer,2,0
CUST01105,69,35.87,2543.08,0,1,0,1,1,Fiber optic,1,1,1,0,0,0,One year,0,Bank transfer,4,0
CUST01106,56,106.41,5810.5,0,0,0,1,0,No,0,0,1,0,0,1,Month-to-month,1,Mailed check,2,0
CUST01107,33,46.81,1562.73,1,1,0,1,0,DSL,0,0,1,0,0,0,Two year,0,Credit card,1,0
CUST01108,36,114.95,3574.61,0,0,0,0,0,DSL,0,1,0,0,0,0,Two year,1,Credit card,1,0
CUST01109,20,77.33,1418.17,0,1,0,1,1,Fiber optic,0,1,0,0,0,0,Month-to-month,0,Bank transfer,2,1
CUST01110,62,62.53,3538.57,0,1,0,1,0,DSL,0,0,1,1,0,0,Month-to-month,0,Electronic check,2,0
CUST01111,26,77.17,1960.53,0,0,0,1,0,No,1,0,1,1,0,0,Month-to-month,0,Bank transfer,3,1
CUST01112,66,70.7,4298.46,0,1,1,1,1,DSL,1,1,1,0,1,0,Month-to-month,1,Mailed check,5,0
CUST01113,40,95.4,3356.94,0,0,0,1,1,Fiber optic,1,1,0,1,0,1,Month-to-month,0,Bank transfer,5,1
CUST01114,17,46.81,771.33,0,0,0,0,0,Fiber optic,1,0,1,1,0,0,One year,0,Bank transfer,3,1
CUST01115,1,54.01,54.71,0,0,0,1,0,Fiber optic,0,1,1,1,0,1,Two year,1,Mailed check,4,1
CUST01116,61,109.2,6171.1,0,0,0,0,0,DSL,0,1,0,1,0,0,Month-to-month,1,Credit card,2,0
CUST01117,43,114.54,4316.73,1,0,1,1,1,Fiber optic,1,1,0,1,0,1,Month-to-month,1,Electronic check,5,1
CUST01118,42,109.04,4072.88,0,0,0,1,0,Fiber optic,1,0,1,1,1,0,One year,0,Bank transfer,4,0
CUST01119,25,60.78,1363.75,0,1,1,0,0,DSL,1,0,1,0,1,1,Month-to-month,1,Electronic check,4,0
CUST01120,39,97.6,3463.75,1,1,0,1,0,No,1,0,0,1,0,0,Two year,0,Credit card,2,0
CUST01121,35,66.59,2280.68,0,1,0,1,0,DSL,1,0,1,1,0,1,Month-to-month,0,Electronic check,4,1
CUST01122,3,68.75,200.1,0,0,0,1,1,Fiber optic,0,1,1,1,0,1,Month-to-month,1,Electronic check,5,1
CUST01123,44,38.88,1692.27,0,1,0,1,0,Fiber optic,1,0,1,1,0,0,Month-to-month,0,Electronic check,3,1
CUST01124,51,78.3,3683.82,0,1,0,1,1,DSL,1,1,1,0,1,0,One year,1,Mailed check,5,0
CUST01125,12,36.99,450.45,0,0,0,0,0,No,1,0,1,1,1,0,Month-to-month,1,Electronic check,4,1
CUST01126,19,51.82,877.08,0,1,0,0,0,Fiber optic,1,1,0,0,0,0,One year,0,Bank transfer,2,0
CUST01127,44,105.21,4369.11,0,0,1,1,1,DSL,1,0,0,1,1,0,Month-to-month,0,Mailed check,4,0
CUST01128,59,39.12,2331.59,0,1,1,1,1,Fiber optic,1,0,1,1,0,1,Month-to-month,1,Electronic check,5,0
CUST01129,49,25.26,1096.68,0,0,0,1,0,Fiber optic,1,0,0,1,0,0,Month-to-month,1,Electronic check,2,0
CUST01130,61,25.04,1331.89,0,0,0,1,1,Fiber optic,1,1,1,1,0,1,Two year,1,Credit card,6,0
CUST01131,17,113.96,1989.12,0,1,0,1,0,Fiber optic,1,0,1,0,0,1,Two year,1,Bank transfer,3,0
CUST01132,57,69.71,3649.97,0,0,1,1,1,DSL,1,0,0,1,1,1,Month-to-month,1,Bank transfer,5,0
CUST01133,55,59.76,3243.33,0,0,0,1,0,DSL,0,0,1,0,1,0,Month-to-month,0,Bank transfer,2,0
CUST01134,47,100.71,4047.36,1,1,0,1,1,No,1,1,0,1,1,0,Month-to-month,1,Electronic check,5,0
